,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
10,1.0,90.1324984294,5.99474227518,2.74795172822,-4.06616920665,2.74921188661,-0.541675103106,-7.14351085097,0.999541629221,-0.413141970352,-4.75068617512,-0.873133415955,-1.1447753699,91.516731966,-0.999368578157,16.272117102
11,2.0,152.740123056,2.75489481789,0.329573692096,8.09195881398,1.35473264084,-0.512334623508,-9.33272302549,0.243275818534,-0.0539878851457,0.400757456325,-0.490254339624,-0.496223692217,9.82641338888,-0.535007956245,63.6531835438
12,2.0,7.93580806577,4.38982801321,-1.86519331627,-0.959249495865,2.88834018062,-1.29516908054,-2.53247141609,-0.645766495506,-90.7308143588,0.776039301276,-0.433457777422,1.48980253474,25.7116455158,0.985743316649,11.3222247406
13,3.0,140.106539836,4.97904495272,-2.53629739989,1.53092414753,3.39286248416,1.05148978001,3.14176603843,-0.747539109448,-0.150393506606,-11.3089397049,-0.38254703262,1.95411033338,250272642.778,-0.818477311062,-97.0769259091
14,1.0,53.3718831429,2.45444829594,-0.984505590746,6.36797352709,1.37208413095,-0.375953447798,-1.4824682758,-0.717525673927,-0.0766796957844,-3.25930730562,0.524519100041,-1.36796862854,1.86125974299,-0.540404863538,-8.52094100748
15,2.0,22.4658911993,4.06289357325,0.980373975456,0.623670369936,2.52172067208,-1.73642255969,-4.2133728125,0.388771835958,0.665619664462,2.07952302508,-0.239648934942,-1.62225563845,166.5120199,0.833645504594,38.1642292199
16,1.0,85.9663252667,5.63096114195,0.954656619616,8.94792416056,0.954663789826,-0.937400314288,1.07635042035,0.999992489282,0.136355822749,-2.17771629378,0.620392125275,1.6118716672,417.308159969,0.99999649666,-3.40886224809
17,3.0,126.27625975,0.406557644072,1.47299618143,9.32398706681,1.64689802421,0.0721458699355,6.21899895974,0.894406429402,-0.187718861763,-0.814602275246,0.880842894147,1.01539835917,1.63373854365e+14,-0.883665122108,-20.4827520405
18,2.0,152.501762263,1.83153399708,-0.65718767999,4.67052773665,4.86183362613,0.490955624754,-0.0159188837501,-0.135172803211,-0.108061506488,-11.4318712166,-0.450888761992,0.299791910124,2373368.94404,-0.996945686793,-67.2648633638
19,2.0,146.05362704,4.04029799506,-1.61614175562,6.11354658993,1.61614188002,-0.192282568676,-10.1109522466,-0.999999923023,0.103730753116,2.53905884138,0.999899338838,-1.00010059431,51155.4244373,0.798083800345,61.5281305106
20,1.0,75.2933858062,2.77820458282,3.07641678606,-3.31128163125,5.31696273567,0.569590448633,6.25466124394,0.578604165385,0.12982904471,5.02075815871,-0.728352982803,-0.794400763154,8.21555486187,-0.999967718973,0.276403591968
21,2.0,10.7888905363,6.11217420511,-3.5207188708,1.65181667064,3.52160371837,-1.28694141827,0.543742046957,-0.999748737323,-0.252686309254,-2.78652773345,-0.997669532336,1.00208406183,1.10816204936,-0.605608010604,-29.4049631353
22,3.0,38.8895234448,5.93018158456,1.00186862439,5.94412300323,1.03075532475,-0.20152055452,1.72212858698,0.971975211125,-0.284076617607,0.768894204149,-0.988696420876,-0.983087619821,1.61638468143,-0.945390392724,11.8371898532
23,3.0,155.634451246,4.65285333029,-2.93073890076,4.13897364584,2.94739832025,4.59895286074,5.41324142996,-0.994347754296,0.0194314342115,-10.4498883069,-0.125201400274,7.94198588928,9499904.46177,0.116300477715,-96.8647367415
24,1.0,77.5998471461,4.40461918996,-0.495471708108,6.54179108161,1.50656568922,-2.98625313049,-2.15018133104,-0.328874944952,0.116491853068,-5.49377255028,-0.993654571004,0.330975124101,1.54673549871,0.99999931515,-19.2631813251
25,2.0,25.9621736261,5.33711384798,0.342982880523,0.279271029677,2.52269048361,-0.737015585149,-4.50589959608,0.135959160567,1.01452862883,2.36242463333,0.529525530216,0.256756573213,1028.96346531,0.993581366221,36.2884817584
26,2.0,10.6024885431,5.8773715901,-2.06118397366,1.46293505119,2.65611813475,0.31537974474,-1.83422292104,-0.776013666975,-1.29810589606,2.2578609025,0.0995904726802,-7.79204723193,5.54243167469,-0.989822179839,14.8881988155
27,1.0,47.2011108964,5.99671645917,-2.93001399189,-6.82810680209,3.84429086239,0.220957088766,-0.722629761671,-0.762172815942,-0.211825028856,-0.236378135932,-0.387334181199,1.96773962366,8.26084973388,0.993455819903,-10.0835341205
28,3.0,64.0454110119,5.51569532747,-0.316789820236,7.45494893082,0.602537602974,0.363032892195,-1.11521102286,-0.525759419284,0.0144465695347,2.68802005669,0.950328905476,-0.553239427165,146569086.464,0.0683337504537,25.2962184441
29,3.0,101.371849687,5.28838204237,1.57902136547,4.32827638418,2.35361897402,-1372.12255465,7.22635692053,0.670890820859,-0.159932950113,-5.51521884304,-0.94760239303,-0.707987681114,3.02684875022e+17,-0.459761230806,-62.399828031
30,3.0,122.222839029,2.74208713532,2.16973196787,-3.41833574776,4.72142780935,-0.421989568476,-6.07798068911,0.45954996147,-0.193685541129,-8.57880938636,-0.941186822219,-0.48826646381,1.03708199131e+12,-0.843983916999,-20.9866556414
31,1.0,67.3995281752,4.71130218529,-2.80558763551,-3.35937750418,2.83297670554,-3.19309770147,-4.6246034951,-0.990332052511,0.377837370507,-5.89297492551,0.690291580702,-1.43465758557,599473.678401,0.917943192234,-23.0723619162
32,3.0,41.8414526107,4.82349721622,5.5690150563,-1.48077174934,5.57308585257,0.280855970677,-6.23978242039,0.999269561535,0.49521373579,-0.84491596227,0.0846617168114,11.8030864382,10995721.2975,0.99725360379,33.1972573519
33,3.0,123.077057856,4.04598684089,1.55404634599,6.32032489608,2.05242037948,-1.51431520013,8.44034657324,0.757177409425,-0.355882930959,-3.44834754444,-0.727636027558,-1.04059911927,4.26724048664e+24,-0.99990297853,-57.5290246971
34,2.0,174.371048434,3.00839089567,0.795094888842,9.83514066076,0.919955830217,-0.59239797818,-8.49784191835,0.864275069222,0.0209940772854,-2.32975091967,0.521190625585,1.65827055744,1.05865389272,0.25656661241,43.290283038
35,3.0,126.597212631,3.12901690062,0.91403481332,7.70811780926,2.13480755334,-0.0526838293163,7.60847164119,0.428157944208,0.236004304117,-3.04849007781,-0.994548823444,-0.430504701344,4.64369046957e+22,0.94655863666,-46.4307976518
36,3.0,99.9111469369,4.77189044865,-1.40850696795,9.31319195815,1.42466854701,-3.46034145714,3.48942267936,-0.988655902387,-0.164213309118,-0.999765898746,-0.999999362015,0.988656533136,934702.585642,-0.980979531079,-22.9436484876
37,2.0,221.158333237,4.27966142282,-0.902011125245,11.7546919933,0.950937089469,-0.815126545789,-9.10475095685,-0.948549736081,-0.0774540358134,-0.298428204695,-0.534344082895,1.77516653865,220202.943762,-0.999753915759,51.0350807699
38,2.0,129.438918339,4.31124417931,4.74925993505,5.71154840298,4.80599089898,0.032235072346,0.860947441415,0.988195782073,-0.000217823425655,-9.80183159838,-0.877550678682,-1.12608400412,1.00032344746,-0.00191941121779,-50.9963594858
39,2.0,13.4648690769,4.97039688204,-0.418665105723,-0.732653957001,2.73757602285,-0.046481086212,-3.30757120171,-0.15293277784,5.6226913029,1.40998581618,0.993869083615,-0.153876179832,205.474087747,0.999360098057,26.0836037778
40,2.0,14.9497925976,6.16588618016,-1.9478684258,1.89015143112,2.63342740233,1.49529542509,-3.15684222237,-0.739670447751,0.450335009669,1.18805191305,-0.679807554173,1.08805858836,1.28147098312,0.986477030851,21.6569358749
41,1.0,73.1107206447,4.451801258,-0.436480173384,7.92421006255,0.467624509409,-1.66509030577,2.39375282986,-0.933398837319,-0.140593033223,2.141859687,-0.988318488431,0.944431221561,1334.47433511,-0.539273024117,3.45815082125
42,1.0,84.6657415035,5.84560267797,-3.69151377811,-6.83876974505,4.74411451715,-0.587047732652,4.63332158066,-0.778124930324,-0.10615766761,4.05330741591,0.643993346968,-1.20828100785,1.01488348081,0.972618473488,-12.0865776279
43,3.0,89.0353349079,5.63938179412,-0.385348954501,8.83702703441,1.05031670187,8.38538020665,2.10385170035,-0.366888343119,0.190883012298,2.55266451458,0.878658453868,-0.417555127938,359494.831117,0.847605233006,12.7074060058
44,1.0,76.0818139263,5.08329751711,-1.93484785919,3.93806344626,1.97259749637,3.31239643862,-4.04800324077,-0.980862980284,0.124531858105,-6.64734082038,0.999999688709,-0.980863285618,101.520222567,0.999997646855,-25.7675642358
45,2.0,112.795649726,4.9347664773,1.58636711869,5.24149020792,4.55204321779,5.22129545856,3.55837451326,0.348495618954,-0.149292814275,-8.52410704706,0.999265434489,0.348751799999,2961215.92263,-0.993148025742,-59.0091914546
46,3.0,86.1679206536,3.47399303051,4.06936111375,-2.86529193923,4.59553033825,-1.1258595346,-3.51152408486,0.885504134286,-0.292208602072,-8.10106297704,0.203347289727,4.3546394716,2.1949916846e+13,-0.999966199766,-30.3414698692
47,3.0,132.134492597,3.20903630718,-4.43685581295,-3.77296518172,4.46978429978,7.06583705684,-4.8830180923,-0.992633092646,0.175707942066,-9.69821430188,-0.999590821323,0.993039423203,9.33542159327e+18,0.726340106718,-46.8860501924
48,2.0,99.2283022706,5.17578829755,-1.04335761929,4.8027559182,1.73774693598,0.887860231317,-8.58303143245,-0.600408262956,0.133649064753,1.57905328927,0.952411810926,-0.630408249949,48834.6874452,0.872608365955,54.0103505102
49,2.0,17.0398261998,5.59654389284,-0.295511452926,-1.47356305218,3.66305628251,-0.676925299206,1.84934755482,-0.0806734677642,-4.66315247178,-3.38354130352,0.952492420903,-0.0846972280239,71.8775103003,0.9988128399,-32.0904983115
50,2.0,181.734698167,2.99232945723,0.250188831716,9.83040161916,0.766527000418,9.50305742526,-8.87359028385,0.32639271882,-0.0681151175948,-2.52136820937,0.903202988899,0.361372496363,1.95292010925,-0.849794849686,43.5066282529
51,1.0,62.0517488078,5.14173988906,0.836510340302,7.38576317715,0.995103759213,-7.90904357556,1.49341543551,0.840626248828,0.161025486467,-2.29607522435,-0.959141924752,-0.876435725658,2174.78630821,0.972705390806,-8.63406765803
52,1.0,61.0584965816,3.27173716072,0.840744124727,-1.06465546769,2.66756904815,-0.0881897714779,-6.02520122399,0.315172394623,-0.122851475412,-4.86024233214,-0.650515097622,-0.484496663914,1.42014832059,-0.520966205814,6.64754864578
53,1.0,63.3635987862,3.88423461404,5.47491833123,-2.03738689621,5.47883099523,0.81955049894,6.30379750968,0.999285857878,-0.118882034196,4.41302508245,-0.660561570589,-1.51278230883,55.2847621881,0.768474523675,2.46347651263
54,2.0,171.33975346,5.64424810249,0.82340587524,9.14991964655,1.29883463665,0.97011840834,-9.10511193925,0.633957435386,-0.102886336276,2.17155715905,-0.996338455286,-0.636287229527,15783.9940226,-0.999982167827,80.2514729916
55,1.0,49.7852214931,5.50994453949,-0.0473805231106,3.77188091605,1.80391511605,0.700682520214,-3.53664765006,-0.0262653839359,0.0881157490629,-4.80106855269,-0.734422765634,0.0357633030523,2.41902604021,0.595738094996,-6.25024184823
56,1.0,89.3420153763,3.71131532043,-0.711814016506,9.39820454515,0.768806626268,-0.961922505751,0.828677797379,-0.925868732377,-0.154434255536,0.573637352298,-0.718053939491,1.28941390257,762.174836682,-0.988843576098,4.02689215267
57,3.0,30.222346728,3.584863819,0.278212021987,5.10567394045,0.427375947992,-0.225963037656,-1.09201365522,0.650977256192,0.290206023112,1.72103065593,-0.0842336950889,-7.72822865606,3719.80667747,0.998771862407,27.5429764742
58,2.0,4.57183846239,4.58472170244,2.51752562529,-1.49820858561,3.26508666325,1.43141262794,-0.480307983429,0.771044044135,-4.99680583141,-1.44793430012,-0.999735616099,-0.771247949676,3.1870252661,0.957936803979,1.93360358743
59,3.0,53.5511955531,1.44945731599,0.103574760776,5.43561970599,0.141961508464,4.33843127349,-4.71320610328,0.729597493694,-0.134074952685,1.33825341132,0.945491774165,0.771659271534,125.296051484,-0.730502845716,42.8686377432
60,2.0,203.289059924,3.32879324832,-0.172852627415,10.5984181791,0.202022697049,-6.12957449237,-7.60186070863,-0.855609938586,0.0687456854295,-5.75971403723,0.891867461624,-0.959346512123,1.25660120351,0.970714713382,2.83347307011
61,2.0,28.9564520014,2.21819571596,3.31574440836,2.29852122688,3.83677685131,-2.84039224695,2.44889068998,0.864200483075,0.272655597746,-4.2043057167,0.981456644404,0.880528434956,106.478067976,0.754068046464,-30.300413367
62,1.0,61.1425353047,3.52317390045,-0.900385445949,7.67414482988,0.900587020755,0.82458983686,1.29293688074,-0.999776173982,-0.192347933666,0.760493693056,0.999571945806,-1.00020431563,34.132923231,-0.926252183136,-2.14465823527
63,1.0,71.6835460467,6.13116058739,0.11983503972,-0.211309371549,2.5056635747,-0.153310478468,-6.23212051974,0.0478256701859,0.167323346496,-5.72709072948,0.555507054448,0.0860937224881,3.05899584664,0.904156915212,2.38832666061
64,3.0,39.3969579077,2.90073908984,-0.403337689122,5.61251093947,0.406858527969,-0.171431835978,-1.30061344636,-0.991346282295,0.148198565616,2.49100050686,-0.969772816299,1.02224589681,315506.165491,0.522705987721,18.5067167279
65,2.0,91.0272664108,2.76127291998,-2.50051236099,1.96062103302,4.29537880762,3.77289886579,2.91926797312,-0.582140126163,-0.215473329886,-8.86910965525,-0.157982097444,3.68484869856,237.743709731,-0.99999890114,-74.8266553974
66,3.0,94.5341527051,6.03279045306,2.80620240215,2.32463127675,2.9409638206,-1.71260744218,5.07394587354,0.954177804736,-0.278231248636,-7.96148952173,-0.933860349622,-1.02175641692,32227.8642936,-0.981359232605,-66.4885463578
67,1.0,58.5635772559,3.96265093625,1.85297890027,-0.458799666017,2.61478083951,-1.09030880033,-6.66064402375,0.708655529469,-0.226750642759,-3.74017396805,-0.566069005563,-1.25188894376,3666.56594124,-0.999999970779,12.7274451031
68,3.0,90.2961418048,5.98085379822,-1.40378222541,5.64806577587,2.21864572686,0.0995342220985,5.63505047211,-0.63272031601,-0.198802228106,-5.16155993601,-0.935117011547,0.676621543825,2.44124686224e+14,-0.870113788824,-61.1464294725
69,2.0,142.967351578,6.1392746452,-0.499929183621,8.00392027399,1.28043135097,-0.413611646626,-8.88038519496,-0.390438099819,0.0935148439552,0.208256128047,-0.963999540162,0.405018968944,3.1366362474,0.911220958078,51.8809080773
70,3.0,152.720234922,2.21010325694,-3.15960562374,-1.25349568976,3.42616715249,-4.23146251715,4.98590361309,-0.922198329245,-0.396846139651,-11.2378711791,-0.949601489341,0.971142463018,7.3359515696e+12,-0.999994422611,-102.750084705
71,2.0,196.607206594,1.53122556703,-0.977045557806,9.70553005997,1.00545568372,0.829176110778,-10.0253328758,-0.971744029727,-0.0227303930866,-1.37934534414,0.573047100171,-1.69574896974,21.0840209358,-0.279809245294,48.0274080352
72,3.0,93.3027798845,1.90209122564,1.43065038305,8.90163665319,1.46342161959,2.39790078415,3.49136692316,0.977606428594,0.0957879471676,-1.36894184942,0.901080887716,1.08492638333,4821050.91282,0.560253376076,-9.43532526058
73,2.0,156.630312226,5.91181034559,1.42204115938,6.32841153765,4.90039524678,-0.805197491213,1.85296385157,0.290189074099,-0.0985506900665,-10.6371069658,-0.668065952738,-0.434371895334,129.755362886,-0.912826284352,-62.9547728877
74,1.0,64.5578122669,4.3605821753,0.862477467159,-5.91669591368,3.25530027764,-5.02099927304,-3.26929584881,0.264945594446,-1.17343778293,-4.34306647254,0.733528763568,0.361193190513,1042916.03068,0.997823513606,-13.4368388576
75,3.0,102.157899024,5.42945105271,2.33599953573,0.87809198074,3.15887827154,0.266660925531,4.96973077345,0.739502866181,-0.346219729537,-8.75720443614,-0.99992755975,-0.739556439835,1.69466093057,-0.998918237071,-72.1544490484
76,2.0,91.4503665706,4.34793418382,2.69748735697,3.66459051631,4.45638988685,-1.2493103558,2.05970768512,0.60530775481,0.00450690185784,-8.58945558055,0.980487713821,0.617353737612,1.07280299499,0.0277232652311,-53.0688430673
77,1.0,65.0424792886,4.37407575587,-2.29226850484,-7.26723387224,4.41348961571,-0.0127469319755,1.4006491869,-0.519377794995,0.0404931955522,3.2043677988,-0.021783856576,23.8423253102,2.22444575492,-0.31014176579,2.39733792615
78,1.0,68.4616471611,4.93632300644,0.698944139459,-6.60741515908,3.47826209008,39.7802334052,-4.94618275691,0.200946369583,0.396398527895,-0.582226941874,-0.81840722439,-0.245533474771,1462502.89555,-0.99998978526,15.4213925693
79,2.0,8.48007828949,4.13740250008,2.17096246397,-0.373285958223,2.80853410736,0.228600569319,-2.78259722681,0.772987751254,1.82261595717,0.773232536981,0.0960170720624,8.05052408547,23.6114223141,0.981149175453,29.7426145375
80,1.0,63.4255457175,4.01847777965,-3.14970818397,-7.83627388034,4.24188389062,-0.697620803794,1.35394863698,-0.742525789292,-0.149604766446,0.430326013967,0.396514357922,-1.87263279238,254.584352461,0.999157181467,-18.9306859157
81,1.0,60.4472642103,5.6243947196,0.597273231669,0.592263060971,5.55529558857,-0.83333083356,5.09720397178,0.107514212727,0.199497287469,5.84080476877,-0.607337655014,-0.177025435257,536.03391241,-0.93431744718,6.67806528735
82,2.0,178.196511631,5.96280203918,1.31937434888,8.52716781574,1.37602932221,0.973496954372,-9.85573532065,0.958827204897,-0.10847791004,2.8893601303,-0.898115599395,-1.06759887652,215.96506165,-0.999987816825,85.2019153829
83,3.0,118.349600397,1.55576078137,1.10373116967,7.86267942397,1.97369840751,-1.11435573412,6.38405535173,0.559219770088,0.0917058151304,-3.97136121995,0.648137495756,0.862810397099,2.38988193406e+19,0.46937907686,-49.0423931706
84,2.0,1.08673859189,3.09571158755,-3.23158081573,0.184987216185,3.23387858385,-0.209160740815,0.333706380476,-0.999289469884,-2.07794518012,-0.970133173006,0.223819608127,-4.46470922833,1.0035438675,-0.995975534765,-11.9399706351
85,2.0,2.77234877597,4.71277383804,-0.874536566023,-1.03815893244,3.11178742547,0.122565991772,-1.18613770527,-0.281039944716,260.776874448,-0.536332127593,0.511567449015,-0.549370264385,1.07816487769,0.823939409005,-3.66827206506
86,2.0,55.5474854963,4.67468381465,2.10441556813,0.711959489151,4.08894279113,0.202689139994,1.76847364559,0.514660066337,0.230404550381,-7.20507461078,0.941167350003,0.546831619622,11375.3023926,0.776632767553,-52.91770631
87,2.0,137.467710704,5.3747522136,-1.32604460423,9.01882515967,1.33784885878,-0.302327392818,-7.44382854254,-0.991176690494,-0.104251057072,0.847301641737,-0.996822867641,0.994335827026,16012.4952243,-0.997030041937,50.6627987053
88,2.0,246.873866445,5.19534340238,-0.0124855083718,11.3140481341,0.0956813958344,-0.241288567296,-7.789635444,-0.130490449715,0.029642950698,-7.62809025341,-0.31454955655,0.414848620822,1.19803693689,0.464581881381,7.55874851037
89,3.0,131.697068045,2.39858213081,1.81327707345,8.63521138536,1.88299569241,-0.247456897055,6.71547747951,0.96297462642,-0.177909295451,-3.46879728402,-0.492691293324,-1.9545192689,8.29268181874e+20,-0.943438784718,-45.6179339184
90,2.0,81.1969953805,4.86039910222,-3.73208424879,4.07373909575,4.34235858304,5.16022969754,3.61277786543,-0.859460170647,-0.178598679096,-7.17979674192,0.243999602156,-3.52238349183,213373.781257,-0.907428452963,-59.335043499
91,1.0,79.4311547575,3.72100504656,1.57617235308,5.6532284459,1.79506614403,-0.00780188177046,-4.72363915273,0.878058091799,-0.00133048124881,-5.01591427865,-0.608963711454,-1.44188902439,1.00017311037,-0.0116992864734,2.33751163564
92,3.0,81.8775779452,4.75820757738,0.176186991814,7.65356061738,1.48941466222,-1.41521816885,4.82191954939,0.118292773855,0.259196354129,-0.222889390807,-0.933205592423,-0.126759606688,52928705.1836,0.975527661948,-16.6840860942
93,2.0,191.409304989,4.68204321164,-4.33061273031,6.55592914918,5.18639181926,0.786662031613,-1.64854650122,-0.834995287905,0.0857167053802,-12.0710973989,-0.531636274939,1.57061383368,827691.638244,0.999999983153,-58.6617094591
94,3.0,72.8107003197,2.3665948107,-0.949262435088,7.33284214308,1.05644223058,-0.218038528326,3.70428912044,-0.898546468147,0.360791356642,2.30615882725,-0.893682376504,1.00544275211,3.55171922659,0.989487596637,-10.0925860782
95,1.0,83.503321821,2.18110536582,-1.99777793567,3.41343366332,2.04335678518,-0.0359041427972,-6.14297123266,-0.977694130636,0.0026988701935,-5.84086439509,-0.996694001459,0.980937107281,1.01119354161,0.0219701312628,-5.8229530832
96,2.0,34.2286592297,5.02503407246,1.58561161677,3.44579448164,2.48523895974,-6.87383726823,-3.04799078331,0.638011733463,-0.475695720158,3.61454171436,-0.891935830088,-0.715311249914,8337.42631102,-0.99748337226,49.6338169168
97,1.0,76.5838994478,5.34027362404,-0.208538792663,-8.34039984925,3.95071198235,-140.399060111,-1.57436462563,-0.0527851166055,0.146901685981,2.13143281106,0.999565637585,-0.0528080544396,2849.5155147,-0.975323836672,13.8626436773
98,3.0,27.8253406601,5.73132779536,4.76386030792,0.814291237826,5.9713587874,-0.157230333326,-5.17418432236,0.797784972822,-0.315938010614,-0.624569482399,0.997177270455,0.800043278622,3697.86922218,-0.999466959328,29.1780339313
99,2.0,212.382058448,5.53460885972,0.0824944123611,10.1474458013,0.370398545851,0.3703278557,-8.94615136541,0.222717970373,0.0697346259984,-5.42012711153,-0.92465016018,-0.240867281448,29.0251342528,0.989844318979,24.9534887995
100,1.0,80.9184634139,5.45027248082,1.22176627218,0.918810516753,2.36339048833,0.503737984934,-7.00927459487,0.516954890955,-0.0514638418908,-5.56276193109,0.941861985613,0.548864800631,10.774009526,-0.334802849892,9.46003696275
101,1.0,45.3426932007,5.85439655451,0.0848777739207,4.28969415628,1.71404110413,-0.697561668676,-4.10572073826,0.0495191006308,-0.15003388283,-3.17557466699,-0.741636980394,-0.0667699992582,1.48456826125,-0.987656123966,6.34261095025
102,1.0,69.2901686833,4.87030710092,2.59996906086,-1.69443663649,2.60861674246,-0.341355406742,-5.58120526313,0.996684955111,0.128047832895,-5.93878783751,0.316058926878,3.15347826101,862.093240841,0.526955145837,3.39677987304
103,2.0,208.067461818,4.87548025321,-0.933428163677,11.7159861877,0.935320626339,2.83668298368,-8.35998073451,-0.997976669595,-0.0775064097429,-0.955955849517,0.707967352623,-1.40963656855,96919.365369,-0.998665858553,37.3197643993
104,3.0,77.184646159,3.04916426015,-1.93640659191,5.93371904171,1.97271949688,-662.162479373,5.46909980614,-0.981592464096,0.23996181758,-3.47340924791,0.869867725761,-1.12843876721,1.84370211511e+13,0.916367201917,-53.7719223372
105,2.0,257.244047605,5.87335823026,0.296583871153,12.5275071594,0.296623348397,0.198885174502,-8.36829389382,0.999866911207,-0.0416970877632,-5.50247846721,0.068299558175,14.6394345428,2.36584863265,-0.657581718978,32.5158478199
106,1.0,55.5605769624,2.27509788878,1.76916006017,-5.68304143111,3.34447438744,0.11240766975,-4.63608261299,0.528979999613,-0.537815745347,-1.33054690272,0.0859121159085,6.15722234309,5666.30698334,0.854871553005,10.9897557257
107,2.0,57.0878058757,5.45792292262,-3.24867368889,3.12900665159,4.26199157741,0.306568053068,3.27311751304,-0.762243103929,-0.251128008317,-6.04845641431,0.954481379835,-0.798594000924,4705.19085935,-0.992880220362,-52.571976211
108,2.0,14.3461952959,3.06649709049,-1.12201751902,-0.360148654807,2.71463953043,-0.306098524281,-2.01621538786,-0.413320997665,0.770200896791,3.18612048613,-0.941023885941,0.43922476766,1.08869909423,-0.762595056247,23.2747186209
109,1.0,70.0332582471,4.00380155352,0.277303370245,0.559564796118,2.38730153033,0.912433226405,-5.2159455146,0.11615766451,0.158842103641,-6.52028050584,-0.516362354629,-0.224953781911,1808.15537772,0.943265487828,-14.2585182346
110,2.0,192.392327692,2.94261403116,-0.78866068925,8.86846595046,1.29928991182,0.647238876529,-10.6035392768,-0.606993621727,-0.0881379290257,1.14350084493,-0.999656804734,0.607202010582,13.4655667715,-0.940525678207,67.6525996199
111,3.0,81.1012530647,2.66545470597,-0.798346052135,7.96243265816,0.978051897791,1.069740544,2.02066869125,-0.816261441686,-0.303934311544,3.69023268497,-0.947764525243,0.861249202672,176853931.829,-0.988313212902,15.1060620179
112,3.0,119.040260666,2.77571401311,0.418268065099,4.31100872445,2.4965659823,0.0455899975181,6.63089124068,0.167537356539,-0.00197921828554,-7.51576648107,0.99727592795,0.167994986987,5.89560256822e+14,-0.00815414114105,-75.9278046362
113,1.0,79.6032680865,2.3915375954,-1.77632485498,-4.61633789086,2.96606697608,1.89367575814,-6.84919843571,-0.598882246864,0.826594754427,-3.37359946528,0.808787942494,-0.740468811908,61760.0000444,0.983925687802,5.06570579857
114,1.0,62.3286253582,4.49144997105,0.47377483144,7.42483045009,0.47409686334,-2.81434680551,1.51342441024,0.999320746614,-0.216410923066,2.21586657994,-0.765017787753,-1.30627125619,24802.9822216,-0.823520940989,15.170990374
115,2.0,70.1606095235,5.65062779886,1.59533873297,3.48607574211,2.21837258695,-0.200220176414,-6.931068367,0.719148236127,0.146747610295,3.15724195077,-0.887105130755,-0.810668556854,83.4767719008,0.592445999573,70.9286797671
116,3.0,106.659340093,2.641611495,-2.5490994654,4.02769809631,2.61339394617,0.183829957135,7.1450388339,-0.975398090724,0.229334646603,-6.27577948946,-0.375770408563,2.59572885064,2.89680215414e+16,0.702858116039,-73.755718618
117,2.0,203.014383763,1.83435691348,-0.749381190393,10.4739127313,1.04456629253,-0.355002716245,-9.64940583002,-0.717408933978,0.0244303268228,-0.44777559944,-0.914848695147,0.784183152672,32.9177477789,0.299458093579,51.5560338161
118,2.0,13.4079500709,5.90947363688,-1.09009623843,-1.12863997396,3.64537179044,-0.461243340025,2.40506302679,-0.299035681706,-0.700207337986,-2.51987970293,0.99461000333,-0.300656217719,1.74249492783,0.439704278497,-24.5587400377
