,Andrew,Bernard,Carle,Davide,Eugene,Fred,George,Marmaduke
18,-90.8688839492,10.6976782538,0.796583939709,-2.8246842443,-0.253046930628,0.248838498821,0.175315755702,2.85945556066
19,-54.6638869416,8.48323786119,-0.0394851530752,-3.0649062749,0.00838205377232,0.144472327354,-0.0649062748972,3.45974349575
20,-63.1294032872,9.05564098834,1.91563839082,3.35696356315,0.551144351911,0.22744536628,1.07357475019,4.93288193078
21,-43.8002224429,7.67766086439,1.02723066659,-2.31571268958,1.94261464464,0.287612846861,0.684287310417,4.89122968407
22,-49.0806947652,8.08059197979,2.99330642862,2.26289891764,1.07890168341,0.0148076827514,1.25457921638,4.5008395065
23,-61.7389313549,8.96443620978,-0.0773403668197,0.594110441488,0.679836602531,0.248645561747,0.556571429758,1.20681539552
24,-49.1340392926,8.08454655218,-1.00702087086,-1.1185836216,2.20838726769,0.413121329066,1.60073014897,-1.80276272145
25,-43.9980056622,7.69318593537,0.0259018433219,2.33661012175,0.841396886955,0.0139536918661,-1.29118198474,3.47141683125
26,-55.0824204846,8.51255737022,0.958167946401,1.34150768311,1.46023793029,0.0789246918874,0.174734653798,3.31792878035
27,-63.6871665924,9.0919381652,-0.0871427700624,-3.09352947706,0.987173087179,0.0264963701127,-0.0935294770597,3.65097558165
28,-34.2596947818,6.88094627498,0.0979757239305,-0.87042924305,0.796016182891,0.298606772039,0.901175847139,2.13679843801
29,-63.2718092386,9.06492372723,-0.0850735770801,0.0261860051651,3.20844125094,1.20844125094,-0.424646463954,3.9448650999
30,-61.2909176099,8.9348272162,2.92494926597,1.21415572809,-1.1041372033,0.125954898771,-1.72162670175,3.74774874656
31,-27.3781310133,6.23287085897,1.15966857154,2.57844439302,-0.524568909548,0.222777656284,0.736435405292,4.56970730556
32,-33.1559902555,6.78180665558,3.10715464033,-0.605952042944,1.98039850141,0.467001466402,-0.549729353099,4.65488328997
33,-54.2883826205,8.4568351185,2.96263290467,2.45541208088,-0.00896986993476,1.10979125746,-1.01285793714,5.12006801818
34,-51.6595472622,8.26932581991,-1.02219656328,-2.34492825782,-0.692245186424,0.0242341673147,0.655071742177,-1.4457033845
35,-88.6556992144,10.5770183979,2.80489944315,2.96050750149,1.65859823689,0.191833725125,-1.6956344335,4.69135425603
36,-64.6383832478,9.15346809047,2.90815954717,1.32047955086,1.09769878117,0.0808381381529,1.50415013823,3.41621135475
37,-58.1675162288,8.72526242545,0.941301099241,0.293104952067,2.37196988907,1.53972473427,-0.845979565805,4.56016246277
38,-69.7400386813,9.47586857596,-1.11611700045,2.3104010168,1.55412181276,0.334587852653,1.56638582371,0.380412573235
39,-61.6884038435,8.96110236393,1.92291718391,-1.18236264315,1.69477353726,0.0304492436804,1.96945642494,3.75231886897
40,-74.2448589731,9.75069480496,-2.13638008604,1.27284066613,0.764940409848,0.0249290073963,-1.68643256648,1.81357628036
41,-90.1193450794,10.6569836667,2.79938146409,-1.64248894683,1.09520596583,0.169968668866,1.42238899179,3.52306846618
42,-54.1584062052,8.44767443783,-0.0366311851779,-2.85484367991,1.66671686474,0.500408950556,0.145156320093,4.46056881095
43,-40.1718455219,7.38623239436,-0.947485902629,1.41625319345,1.86009792856,0.0615446893226,-0.294226217566,0.115205488722
44,-50.4485492345,8.18131193295,-0.0149965977156,0.446005953325,0.571573043286,0.274522048652,-0.342369102082,1.48302041206
45,-67.2494245385,9.32003155849,1.89554750006,-0.484862605807,2.62579460361,0.0583692368482,-0.557795113876,4.49068081491
46,-38.9753108787,7.28720288612,2.06125680243,3.05976709962,1.07689982999,0.589485665364,0.776811082047,5.93604712923
47,-70.5837858276,9.52801672124,0.880008253174,0.867312087499,-1.82627155889,0.279083153128,0.158342332777,2.97870426863
48,-85.4663577201,10.4004097084,-0.182814429391,-1.13168445679,2.07691033332,0.845187723817,1.02843231301,2.80262650563
49,-49.4423558906,8.10736011067,1.99109304988,-1.39973182349,-1.24945874787,0.0858762278635,1.88256922106,3.86004251253
50,-69.8396084159,9.48203919085,0.883423766023,-1.11137813632,3.03896664228,1.03896664228,1.67895654403,4.72637936042
51,-75.0590835114,9.79945289792,-2.13993513778,2.64239533364,1.31765999484,0.127898156497,-1.15889135768,3.36061550499
52,-76.4838762257,9.88412975846,-1.1460811801,-2.3608181926,1.18201137686,0.125811865204,0.639181807399,0.605505221657
53,-80.0085994063,10.0902176708,-0.160894239274,-2.66805519734,2.36137452358,0.204943705031,0.331944802663,3.5384719794
54,-67.9645403699,9.36507280573,0.892162859148,1.12430544211,1.82140300924,0.2773351049,-0.897077060724,3.05426969556
55,-43.0266660396,7.61659410416,2.03247494839,-0.502005096792,2.14161521379,0.0963311585184,1.50513151819,4.16464334762
56,-68.7998949013,9.41738253014,1.88824561878,-3.13887127988,0.624308548279,0.00940393204445,-0.138871279883,4.20904044248
57,-53.5778142947,8.40661705043,0.96667365298,-2.45479074054,0.255602509677,0.410038823815,0.545209259459,4.58086096516
58,-61.7899383864,8.96780028462,2.92239981188,0.079587769177,1.20878817512,0.493815124677,-1.65906074219,3.95287766148
59,-34.0077642597,6.85846203029,2.10004967533,-2.64908580341,2.12926380687,0.0960548628487,0.350914196592,5.39262647599
60,-49.4146710438,8.10531457009,-1.00873798241,-0.0766357425356,2.95762368629,0.643871997456,1.09406740652,-1.69041210462
61,-59.2566759431,8.79897657717,0.935519806965,-1.52793824248,3.18477851471,1.18477851471,1.74858094081,5.53002824987
62,-44.6004553727,7.74025735014,2.02188379778,2.49793181027,1.37701016196,0.14793768932,-1.65800681536,5.14799368589
63,-95.7650078726,10.9594012224,0.778759369528,0.10434110558,0.301895032618,0.0475492217668,0.228165475637,0.303795463053
64,-42.1036260803,7.54298909819,1.03883337725,0.306715996422,-0.631073410787,0.568024014856,-0.322734775606,2.17933697104
65,-72.4140181019,9.64005422093,-0.128268867614,-3.1248096474,1.2264039308,0.117433181206,-0.124809647405,3.30762553929
66,-82.1123896538,10.2110257534,-0.169484028146,1.17278349078,0.789521941225,0.00468622646552,1.37100379722,0.844680428096
67,-33.5576342523,6.81807627088,3.10378627788,-0.50005088723,0.81899090844,0.776090251078,1.73562051095,4.2604693882
68,-70.5760650988,9.52754098249,-0.119956462148,2.17374493617,1.98756512971,0.244223731115,1.69018647393,3.07412147206
69,-39.8548650529,7.36014617284,3.05480947029,2.19792997592,-1.11594148563,0.764004704307,1.69413733241,5.79183261976
70,-57.2797177189,8.66465426374,0.946078949085,1.40315167817,2.13648991327,0.634832023987,1.06916447209,4.16466417602
71,-46.3667929515,7.87642806453,2.01035114194,2.42283509553,-1.70111718734,0.231410661753,-0.814798082209,5.37203125509
72,-56.1971577694,8.59009844143,1.9519869785,2.44992826934,-1.25326253869,0.203507476937,-0.216708425739,4.21212652341
73,-64.6346088413,9.15322485632,-0.0918219239173,0.903946294426,2.96090022944,0.337323590109,-0.827645919524,3.37986260406
74,-58.5340114166,8.75014469323,1.93934599164,0.530184941424,2.37815567405,0.169821899172,0.195302896221,4.19587702852
75,-42.6107157202,7.58352615171,0.0353264595668,-0.740812759524,1.14332579458,0.218781683467,0.304514249924,1.60043020473
76,-75.6704370403,9.83588565608,1.85741616607,-3.11584315037,-1.23194437326,0.503028970107,-0.115843150372,5.15670579562
77,-57.776380664,8.69861894399,1.94339871836,-0.055140927213,3.43297162607,1.43297162607,0.420547789844,6.07288961677
78,-93.3389767702,10.8305910307,-0.212503937732,-1.46155785599,2.12294955115,0.0128643862004,-0.165545690957,2.10044940867
79,-92.6518282596,10.7937980089,0.79000429907,-2.65809751842,2.05270976109,0.501296253228,0.341902481584,3.97544127834
80,-72.7907008278,9.66293315388,1.87004877496,3.49832522422,0.99031943107,0.00349774648793,-0.642227800185,4.67855592602
81,-73.7316200984,9.71982053192,1.86587715214,1.62787687137,2.64729536483,0.0505298185898,0.667748645565,4.18925360463
82,-84.8983556658,10.3686068271,0.819412747839,2.63590283475,2.23559187846,0.253984177894,1.63506021126,4.30492057847
83,-58.1566920923,8.72452633477,1.94135899365,-0.678893979718,3.14796314375,1.14796314375,-1.65522740908,5.62552504736
84,-47.7754457591,7.98313829335,0.00140613059043,1.31658336296,-1.38854349954,0.0127989617924,0.44300747547,2.08683075258
85,-72.6349048068,9.6534777557,0.870743736801,-1.65980057252,1.54337664742,0.17451275369,-0.570468329833,3.08917079614
86,-67.8045947886,9.35501975018,0.892917357311,-0.679351851996,2.07989670702,0.0796969104714,-1.08738168709,3.70084090837
87,-85.3399459472,10.3933411462,2.81768019396,1.51606615598,2.86383546238,0.141948178216,-0.236984799594,5.26250660931
88,-35.9707283742,7.03147025787,0.0842064149957,0.124395296297,0.940880394791,0.55304959929,-1.00474635107,2.65576105148
89,-60.0300339138,8.8508988528,0.931466973795,-1.54043789549,3.08854971233,1.08854971233,-0.926320784429,5.32594477667
90,-50.8070849177,8.20748108439,1.98285726611,-1.17813415703,2.05474457526,0.0964277918318,-0.909687183113,4.18258745565
91,-60.6464665756,8.89204164515,0.928266782979,-2.37222348062,2.2709924082,0.200455792885,0.627776519385,4.74082896816
92,-80.4343812883,10.1147971548,1.83735255785,1.33865420773,3.27801888266,1.27801888266,1.29162127531,5.88156830607
93,-93.681571344,10.8488835809,1.78625114482,0.884709273458,2.98074814617,0.425590024331,1.98865276191,4.8852261562
94,-45.2595825107,7.79138713153,-0.9824622576,1.54477917271,2.98268377829,0.318381625317,0.132778978772,-0.56009238419
95,-69.4128646957,9.45556102019,2.8853957509,1.49232367036,2.02346495258,0.0425715538071,-0.314370081274,4.01314022725
96,-63.9341392129,9.10795847222,4.91163207685,-3.09095273185,0.847971863072,0.00560564519471,-0.0909527318487,5.76045109215
97,-50.1961983225,8.16283618859,0.986521358565,-0.0520811500976,2.03462728647,0.409761616443,-0.055545635024,3.90861941335
98,-74.5159386053,9.76695793601,0.862432821435,3.49793893572,0.190635788244,0.747942031214,-0.837656371313,5.03923666456
99,-36.824072494,7.10517544985,1.07753576592,-3.16367553768,-1.02947206462,0.127202994549,-0.163675537685,4.58385978304
100,-71.6096402676,9.59099412666,1.8753476646,1.77757378497,2.86606311505,0.539813259115,-0.970774845768,5.38572617447
101,-59.0631248923,8.78592784989,-0.0634591588886,0.422258632648,2.73982433914,0.222087339643,-0.167418810274,3.59067505159
102,-46.8589231206,7.91389413434,1.00720138767,-0.504184510263,0.171319412237,1.03186436246,0.919897251419,2.24463412697
103,-28.5676250574,6.35038882753,2.1481743051,0.436415573807,1.84149173867,0.092108435155,-1.82551273717,3.99455831221
104,-40.7511551975,7.43363733919,0.0483566481516,0.644381404742,0.375038374038,0.0158576726026,-0.343914923447,1.09839333202
105,-52.7962200755,8.35098557062,4.9711688181,-0.67710577114,-1.59576707932,0.158324888722,-1.98061324776,4.06841646004
106,-51.0713948008,8.22671254446,0.981282997475,-2.47735961364,2.33034391181,0.662640582091,0.522640386361,4.86508769653
107,-66.4399756826,9.26875331366,-1.10058587687,1.08503190247,3.58044753768,1.58044753768,0.499062530539,1.74119287012
108,-45.1896930601,7.78598375093,1.01799613212,-0.665136481153,2.08181124157,0.162531087117,-1.50768311496,4.04281361229
109,-77.3854587663,9.93729718458,0.850077725213,1.18602226056,2.15809147352,0.197389059284,-0.632565747358,3.25840928987
110,-28.6316865159,6.35664633944,2.14756625743,3.38708533287,1.38651384941,0.115836735049,-1.33917228958,6.02038236587
111,-49.5498305054,8.11529552004,-2.0095621696,1.40335926092,3.06911116839,1.06911116839,1.38358962377,4.38909456592
112,-42.9328617701,7.60915097827,0.0331160621378,-0.155276178687,1.13637513378,0.598555700402,-0.459439104224,3.06876983327
113,-71.9586966425,9.61231784802,0.873774245506,0.862011655581,0.965444515101,0.292665738748,-0.999043749636,2.81349344433
114,-89.7370397701,10.6361608722,-1.19918433069,1.85206267424,2.58968722189,0.0161883908052,-1.19641942045,0.748276765949
115,-81.7532877434,10.1905172068,0.831969393752,3.7218735222,-0.138034799577,0.247517576041,-1.37874757443,4.6025740185
116,-38.8696812835,7.27838654873,4.06203897323,0.446974887525,0.223421083026,0.203034809604,-1.09254213712,3.30839522232
117,-72.1887418064,9.62634242374,-0.12725932149,3.30019979557,-0.632648721427,0.814400266168,-1.48710743051,3.46655937174
118,-70.325335481,9.51207699406,1.88119111394,2.17075362049,2.43731406574,0.483134909962,-1.75398757737,5.25718582536
119,-46.2958718095,7.87101211976,1.01080728352,0.0569632538433,3.32420252411,1.32420252411,0.361268533469,5.6612243191
120,-51.1628128598,8.23335239963,0.980740035187,2.07154717642,-2.47371018006,0.0220276933731,-0.16464256018,4.32493025232
121,-65.2094607996,9.1901870268,3.90536615503,-0.337737885671,2.76729943939,0.0523023629222,0.129217831964,4.89308051363
122,-33.53794956,6.81630386593,1.10395060331,-1.70720506309,-1.55451865289,0.501264752772,-0.029578496213,4.52391633286
123,-36.7488521305,7.0987137701,0.0781187266969,1.68377990773,2.74512270319,0.00844636854607,1.56290650533,3.75845193272
124,-36.8602207427,7.10827830873,1.07725595734,-2.35784906518,1.57657033145,0.199261904358,0.642150934817,4.68379319499
125,-72.2220866204,9.62837338153,0.872591086557,-0.61706263382,0.086102165755,0.09461586864,1.50028458002,1.45540594818
126,-28.6574561661,6.35916149861,0.147321969744,-2.96847747358,-0.124852159094,0.0560507034188,0.031522526417,4.22654959258
127,-72.0369235399,9.61708946682,2.87342247948,-0.567190045375,1.53136653519,0.26338080867,-0.296959219674,3.20196108578
128,-44.5680041566,7.73773012337,1.02209910898,2.07159470528,0.631929678359,0.0958926373305,-0.133463925057,3.6777377737
129,-45.7956679064,7.83269289673,0.0140405971282,3.08320680028,-1.52334764166,0.0200695498514,-1.32620365614,3.24395185993
130,-63.0294676053,9.04912030235,3.91613880565,0.676139271561,-0.394186468327,0.00596690572195,-0.710270449718,3.48794846049
131,-51.6710034745,8.27015339124,-0.0222640196531,-2.52277038947,2.18022288771,0.0707998756232,0.477229610529,3.3959348113
132,-37.4702662835,7.16041048062,1.07256692828,-1.337037197,0.262511479707,0.087233163754,-1.86519781421,3.14328064703
133,-64.596830726,9.15078992163,1.90836358088,1.09879205394,2.44563178071,0.0312352305594,-0.790398049625,3.91370367296
134,-83.1318765623,10.269001716,0.826417766985,-2.40825596009,1.36901416195,0.483130649661,0.591744039909,4.10918955537
135,-43.6823130467,7.66838850219,1.02802516207,-0.517978439598,1.29771726629,1.04421568925,-1.26538384776,3.63388823218
136,-74.1086824247,9.74251362564,0.864217580736,-1.97678954493,0.816217559737,0.113189242435,-0.0539335339942,3.2154787085
137,-78.7562137249,10.017531419,1.84430703508,-2.84589687124,0.765223092273,0.166559490753,0.154103128765,3.71765414798
138,-21.5314669877,5.61311464784,-0.777193178483,-1.80432856083,1.79320743008,0.234529600053,-1.72885369357,2.37677344241
139,-51.0238130387,8.22325419878,0.981565913229,0.341693318626,-0.918255443216,0.24820311993,-1.61879017147,2.69103800793
140,-56.237810766,8.59291137385,-0.0482365460438,-2.77641209835,1.33329560144,0.160068512528,0.223587901645,3.54766663681
141,-39.9282243358,7.36619273446,1.05427694033,-3.6212750763,0.275892058328,0.0216346027458,-0.621275076296,5.23286528425
142,-45.5738678917,7.815633118,0.0154834663679,-0.201755062706,2.8432260103,0.416430183985,0.394481171759,4.04040196683
143,-44.3134768419,7.71787547522,0.0237922912794,-2.52737361511,1.99136621208,0.487077027759,0.472626384892,4.34756065173
144,-48.2432108873,8.01821730837,-0.00151695815879,-3.17462430483,-0.498703867139,0.438165040982,-0.174624304827,3.75754269098
145,-24.3174059366,5.91791379141,0.191204183904,2.48883935286,0.782720456572,0.675540099246,1.77750054136,4.51888870871
146,-56.2681120463,8.5950073582,-1.0484030679,1.55721124964,2.79316394332,0.138221635595,0.289142624276,0.38993783873
147,-48.0738649122,8.00553769622,1.99953863175,1.88676566998,2.19917876348,0.12510442649,0.936995268957,5.16982639207
148,-22.0223461454,5.66822084468,4.21700994445,1.06980343014,0.370746912892,0.0695780434953,-0.1711000598,4.27384886704
149,-45.48322459,7.80864908872,2.01607476212,-2.56811473268,0.166732885502,0.0590879885947,0.431885267324,5.05232532034
150,-76.484434712,9.88416279159,2.85391642914,-1.70496985579,3.16951916109,1.16951916109,0.313739168437,5.91046594459
151,-87.9160816238,10.5363542602,0.807716131939,-0.251043797905,3.32706849405,1.32706849405,0.12644838358,4.74000938282
152,-36.2800460037,7.05828874789,3.08177385079,-3.36196019153,1.19210407847,0.0935078647655,-0.361960191533,6.27675798238
153,-99.3158244655,11.1449736856,-0.23370774028,-0.692588045546,0.591740193224,0.0228314875897,1.10983455368,0.158596887868
154,-42.843167169,7.60202618125,3.03373014839,0.923216727698,2.61638579498,0.0210953254906,1.96123491868,4.97411311043
155,-89.4197273475,10.6188436853,-2.19799015377,-2.85655984629,1.27240126875,0.014572767887,0.143440153709,3.1676839007
156,-68.4798109068,9.39737738646,1.88974199703,-2.67417766196,-0.951749345559,0.0300573529595,0.325822338043,4.45576927466
157,-61.2275631701,8.93063126359,1.92527414365,-0.65719137308,3.00683696557,1.00683696557,0.489984809416,6.0202035708
158,-72.1258784238,9.622512256,0.873022850095,2.01478603186,1.57626778366,0.00672276031897,-1.63491201911,3.15455171605
159,-70.4193637323,9.51787956273,1.88076036207,2.674889436,0.907054071923,0.291415038606,-0.896192645702,4.26225674944
160,-41.9648715884,7.53185363764,2.0397989206,-1.23221072737,1.50808319645,0.0168655802761,1.11779912758,3.5032415414
161,-63.2673699194,9.06463451087,1.91494859791,-1.18718452212,-0.74274028244,0.107382344283,-1.14200241555,3.136946226
162,-25.9145603893,6.08463884623,2.17437488394,0.783948215966,1.43130691384,0.180076053455,-0.294548102648,4.31658459104
163,-64.650335719,9.15423829604,0.908100877164,-0.729662747407,1.10872474154,0.519268664378,-1.70329787706,3.26073889398
164,-36.1154994518,7.04403680439,1.08306580095,-3.49381196863,0.268035957542,0.413514399524,-0.493811968629,5.63877634057
165,-25.9436250015,6.08762353723,4.17407642546,3.07502836175,1.42651997844,2.03266941307,-1.30694272788,6.79308396074
166,-59.2879101062,8.80108026933,-0.0646447078006,-0.327318040452,-1.15953190589,0.279915114152,0.891714060384,1.66557403102
167,-72.7638506949,9.66130433138,-1.12983154063,-0.629563630674,3.74021396577,1.74021396577,-0.36081513183,2.50251023247
168,-43.7863261646,7.67656872735,3.02732421229,-2.3215015987,0.288199382201,0.810194902231,0.678498401303,5.47660216589
169,-69.496641681,9.46076566015,1.88500784037,-2.13609232068,1.99360829279,0.0639181195235,0.863907679319,3.8237636368
170,-69.8396402044,9.48204116016,1.88342361949,-2.09156902506,0.958050611662,0.308493389148,0.908430974939,3.56204432017
171,-76.7549752624,9.90015020429,-1.14724002833,-1.77318695524,-1.24522994098,0.857075515353,1.68197339571,1.32447738379
172,-87.7645852947,10.5280035357,0.808295459375,1.06596394012,-1.34832302514,0.625668326088,0.00512038868158,2.56890247468
173,-57.6172043976,8.68774981551,-0.0557443340953,1.35921781244,-0.360034881715,1.32423983022,0.470830674734,2.5619647402
174,-60.7065257333,8.8960387772,-1.07204359759,-2.47211226962,-0.774900976921,0.230332466925,0.527887730384,0.024900682825
175,-51.3151570742,8.24440400212,0.979836957077,-2.11035213644,1.78307476746,0.488459961228,0.889647863564,3.97594491199
176,-32.3666103283,6.70986400345,0.113871665655,0.744627879919,2.34740086384,0.404805215358,1.13536859003,4.35528860239
177,-41.6985087939,7.51042446808,0.0416597012043,-3.15792273422,0.238051131793,0.195981983897,-0.157922734216,4.20273406383
178,-34.6604684655,6.91654126832,1.09470165223,-2.84230349268,2.07217704805,0.278707529064,0.15769650732,5.79713367565
179,-92.5611654885,10.7889331584,0.790336369832,-0.546150766482,1.6103810216,0.294463508405,-0.0843095585933,2.25311890459
180,-67.1350182778,9.31280312761,0.89609169792,2.75015640017,0.386305866377,0.182574700746,-1.90021565868,3.63053241728
181,-30.1692473619,6.50474592389,0.13329032148,2.38236007634,-1.63559508443,0.394702600869,-0.0708828635985,3.85567682752
182,-76.4782238079,9.88379542445,-0.146056982521,-2.35329278416,2.50295607402,0.00858770129328,0.64670721584,3.45431198873
183,-58.8510839469,8.77160753614,1.93766253829,-1.23798565041,-2.48482554012,0.599746046381,1.71326708875,5.14675100364
184,-51.1280723269,8.23082984658,-1.01905372194,-1.38952197261,1.58951371533,0.240881900109,-0.984189351503,-2.01377413325
185,-60.0604150426,8.8529316226,0.931308627181,-0.638119369088,-0.277209842416,0.970020509375,0.94677142336,2.48245896139
186,-57.0095219392,8.64611364925,2.94754498768,-2.368648103,-0.825319002125,0.198821279526,0.631351897002,4.28198142517
187,-67.5732731752,9.34045910032,-1.10598888323,-3.83495353991,-0.137914085156,0.0416388255355,-0.834953539914,1.63302069532
188,-49.1330532066,8.08447347085,1.99298517673,3.08019046467,1.5334815698,0.0017415020004,-0.887648803176,4.81678256114
189,-53.4175546781,8.39524416004,0.967590995176,0.194839121236,1.34824563833,0.0305085535771,1.18435802263,1.98356531854
190,-70.0377204677,9.49430343224,0.882511619815,-1.04837631602,2.70740376624,0.0813749361325,1.96557735618,3.9666437574
191,-76.5415482022,9.88754027049,0.853672013684,-0.194927914196,0.896387229538,0.270770478342,-0.308779130174,2.25949574218
192,-56.0501089826,8.57991491505,0.952796602191,2.43685446924,-0.413815495426,0.210903361648,-1.76764138649,4.29519074497
193,-47.0648521929,7.92951201578,-0.994108664437,-2.88113922461,0.572825467476,0.263863978035,0.118860775387,-2.35910113363
194,-52.8746764464,8.35658873119,1.97071516604,0.289549148135,1.89772456949,0.0636193185731,-0.701504598487,4.0929439729
195,-75.3150293499,9.81472395695,1.8589538439,-1.65898185404,-0.410170236283,0.0581572832786,-1.38632526422,3.1769204787
196,-67.3301539757,9.32512844607,3.89516394616,-2.0154537149,1.5668835045,0.390477575486,0.984546285103,4.94777253203
197,-49.3077193867,8.09740677525,1.99191549239,-2.15105873709,1.68266094588,0.0420667459378,0.848941262908,4.46308376354
198,-64.9190821787,9.17153693651,-1.09321597155,1.78162634738,0.690890575083,0.113002193718,0.553897857498,-0.70685731021
199,-65.4515258915,9.20570177404,-0.0958118929697,2.93429990447,0.627905069114,0.217037484122,1.10166124107,3.15456384671
200,-70.0139756816,9.49283443053,1.88262083458,3.07454562068,1.41710780757,0.0168203120438,0.938230912707,4.69721777711
201,-37.5872289727,7.17035606675,1.07167495972,-3.91483217818,0.192881666282,0.095350097916,-0.91483217818,5.16173564611
202,-43.1804918575,7.6287818897,1.03142605462,1.68498112205,1.20024799302,0.267207282054,0.417500062554,3.74476601614
203,-79.3740426356,10.053462109,0.841732777645,0.187814255534,1.26578465346,0.408544073675,0.122523618096,2.27362775729
204,-48.6137925299,8.04588529184,0.996183513099,1.58831299159,2.14301751758,0.176330934735,-1.66881071366,4.57888722524
205,-74.3242180885,9.75545899647,-1.13672797464,1.73323000016,1.8376767642,0.135723076299,1.85476618539,0.486663427973
206,-91.9432502928,10.7557118039,0.792606705342,-2.25389573714,-0.0214553769765,0.107630961806,0.746104262863,2.64848671691
207,-60.2277991667,8.86412173443,0.930437385042,-2.90484423569,-0.154026355094,0.650154578272,0.0951557643051,4.60214061793
208,-81.2232930304,10.1601648643,0.834124019386,-0.351104939487,2.2540634127,0.247415170159,-1.92013974063,2.80929775235
209,-75.5804862418,9.83053459546,0.85780478302,1.20029795783,-0.503152876002,0.00954374628157,-0.705299488861,2.28343730424
210,-72.6545993931,9.65467360763,1.87065581788,1.72105467216,1.23568440708,0.167600960914,1.05993569225,3.37443683717
211,-32.8727313699,6.75609255263,-0.89045000647,0.269632746228,3.28606678462,1.28606678462,0.695973697846,2.0501883403
212,-51.4155505363,8.25167776533,1.97924302418,3.74855753914,0.739499004989,0.754562829592,-1.85045873656,6.09754221053
213,-44.6539369777,7.74442032987,1.0215292281,-3.7298489959,-0.323466623601,0.895991609355,-0.7298489959,6.51863253045
214,-40.0489779388,7.37613339269,1.05340208432,-2.04859924756,1.93153953379,1.03228041042,0.951400752439,5.02603651295
215,-37.2065674229,7.13792932764,0.0745861954289,3.50647336142,0.785341029382,0.00251739641454,-1.44417218227,4.61811422866
216,-46.8689932969,7.91465868038,2.00713721627,-3.75770977038,-0.104866795862,0.0263921148104,-0.757709770382,5.47792191445
217,-61.2588969762,8.9327067721,0.925113431693,-0.926198399456,0.539171720209,0.02008817044,1.59033253439,2.02827452206
218,-42.9942519219,7.61402306471,1.03269635767,-0.453181023715,2.75910218862,0.00910949892181,1.26442687729,4.48951048804
219,-79.5966606488,10.0663738405,-0.159190786305,2.07009111185,2.26084882443,1.43269151197,-0.487727277113,3.94620933832
220,-44.1273678778,7.70332102309,0.0250353241938,-1.12046127615,1.2191114439,0.335878584969,-1.75653910707,2.22613365912
221,-44.1384070498,7.70418520224,0.0249614746826,1.88192912837,2.41948222779,0.115557680201,-0.652812064463,3.98910637876
222,-67.5226351896,9.33726828129,-0.105749045102,2.05344831443,1.58243775823,0.0680079780039,0.670484949565,2.12682953032
223,-69.2719080521,9.44679686994,-0.113950720515,1.40500068213,-0.0849629764211,0.159473807968,1.70090992196,1.74679174481
224,-45.8236776653,7.83484427145,3.01385878857,-2.46548666809,0.788423014504,0.473353216923,0.534513331915,5.79332844992
225,-63.2107602402,9.06094555053,0.91523148174,-1.26147965178,2.28221694507,0.102633320483,0.825829766623,4.1209885206
226,-32.6424911835,6.73510803274,3.11150927836,-1.25098838117,3.38620360104,1.38620360104,0.55009942231,7.17105408778
227,-53.4010199653,8.39406977781,-0.0323142314705,-1.2646821886,2.69660620027,0.00677009124572,0.0503394887641,3.74696234692
